sigla_provincia;denominazione_ita;lat;lon;superficie_kmq
BS;Ossimo;45,9457654;10,2284763;14,8578
BS;Padenghe sul Garda;45,5094566;10,5083632;26,8091
BS;Paderno Franciacorta;45,5904159;10,0777619;5,608
BS;Paisco Loveno;46,078887;10,2927575;35,8656
BS;Paitone;45,5530114;10,3999437;8,0034
BS;Palazzolo sull'Oglio;45,5984848;9,8858216;23,0393
BS;Paratico;45,6616033;9,95762;6,1816
BS;Paspardo;46,0298835;10,3710638;11,1537
BS;Passirano;45,5981604;10,0640274;13,3907
BS;Pavone del Mella;45,3033246;10,2080486;11,6134
BS;San Paolo;45,3713005;10,0246218;18,8177
BS;Pertica Alta;45,7426584;10,3442924;20,9152
BS;Pertica Bassa;45,753344;10,3730407;30,1258
BS;Pezzaze;45,7749413;10,2392164;21,4894
BS;Pian Camuno;45,8437283;10,1574811;10,945
BS;Pisogne;45,8048131;10,1088982;49,2273
BS;Polaveno;45,6612042;10,1242484;9,2011
BS;Polpenazze del Garda;45,5471938;10,5046351;9,1195
BS;Pompiano;45,432786;9,987155;15,2734
BS;Poncarale;45,4605171;10,1739626;12,6432
BS;Ponte di Legno;46,2564891;10,5114591;100,426
BS;Pontevico;45,2735997;10,0850301;29,207
BS;Pontoglio;45,5706298;9,8526524;11,0859
BS;Pozzolengo;45,4028612;10,6270948;21,3264
BS;Pralboino;45,2680966;10,2148817;17,1622
BS;Preseglie;45,6653532;10,39293;11,4524
BS;Prevalle;45,5470618;10,4212165;9,9891
BS;Provaglio d'Iseo;45,6377841;10,0421498;16,1597
BS;Provaglio Val Sabbia;45,6885853;10,4339283;14,8506
BS;Puegnago del Garda;45,5704793;10,5099115;10,9716
BS;Quinzano d'Oglio;45,3136885;10,0087226;21,4527
BS;Remedello;45,2788984;10,371964;21,4624
BS;Rezzato;45,5134187;10,3184925;18,2064
BS;Roccafranca;45,4641478;9,9119847;19,1322
BS;Rodengo Saiano;45,6005948;10,109296;12,8593
BS;Roè Volciano;45,6240172;10,4940402;5,8207
BS;Roncadelle;45,5280683;10,1513088;9,3899
BS;Rovato;45,5680921;9,997638;26,0941
BS;Rudiano;45,4885241;9,8842323;9,8454
BS;Sabbio Chiese;45,6567709;10,4155328;18,4472
BS;Sale Marasino;45,7141013;10,1128875;16,5869
BS;Salò;45,6071451;10,5323116;27,3048
BS;San Felice del Benaco;45,5827585;10,5537724;20,2166
BS;San Gervasio Bresciano;45,3060226;10,1496704;10,5028
BS;San Zeno Naviglio;45,4913482;10,2145537;6,2531
BS;Sarezzo;45,653791;10,2029771;17,679
BS;Saviore dell'Adamello;46,0805051;10,3982077;84,2677
BS;Sellero;46,0687366;10,3381184;14,4711
BS;Seniga;45,2436159;10,1771603;13,5719
BS;Serle;45,5617507;10,3688675;18,4273
BS;Sirmione;45,4623202;10,6094685;26,248
BS;Soiano del Lago;45,5366778;10,513633;5,7734
BS;Sonico;46,1633289;10,3521123;60,892
BS;Sulzano;45,6907467;10,1027822;10,4396
BS;Tavernole sul Mella;45,7480845;10,2402485;19,8075
BS;Temù;46,249768;10,4704718;43,257
BS;Tignale;45,7395252;10,721851;45,8569
BS;Torbole Casaglia;45,5083158;10,1050264;13,4393
BS;Toscolano-Maderno;45,6416831;10,6062475;58,1706
BS;Travagliato;45,5233823;10,080219;17,7358
BS;Tremosine sul Garda;45,7669664;10,753811;72,6815
BS;Trenzano;45,4759571;10,0157115;20,1018
BS;Treviso Bresciano;45,712751;10,4619966;17,7332
BS;Urago d'Oglio;45,5133406;9,8703536;10,6801
BS;Vallio Terme;45,6092339;10,3957802;14,8574
BS;Valvestino;45,7618515;10,5948237;31,1204
BS;Verolanuova;45,3257798;10,0766529;25,7595
BS;Verolavecchia;45,3305251;10,0518126;21,0635
BS;Vestone;45,7096126;10,4036957;12,9638
BS;Vezza d'Oglio;46,240137;10,4000816;54,1472
BS;Villa Carcina;45,6314273;10,1952722;14,2195
BS;Villachiara;45,3568768;9,9296057;16,865
BS;Villanuova sul Clisi;45,6016703;10,4537094;9,1011
BS;Vione;46,2488249;10,4477983;35,2649
BS;Visano;45,3162635;10,3690838;11,2237
BS;Vobarno;45,6470038;10,4965582;53,2214
BS;Zone;45,7622084;10,1166138;19,6815
BS;Piancogno;45,9188162;10,2205143;14,3021
PV;Alagna;45,1692847;8,8894522;8,3442
PV;Albonese;45,292853;8,7061279;4,3279
PV;Albuzzano;45,1875481;9,2771775;15,4488
PV;Arena Po;45,094432;9,3618697;22,4871
PV;Badia Pavese;45,1211743;9,468549;5,0572
PV;Bagnaria;44,8260717;9,1243389;16,6641
PV;Barbianello;45,0757026;9,2059973;11,7124
PV;Bascapè;45,3046469;9,3154215;13,338
PV;Bastida Pancarana;45,086303;9,0915536;12,5
PV;Battuda;45,2735783;9,0774076;7,1426
PV;Belgioioso;45,1627375;9,3160264;24,6867
PV;Bereguardo;45,2574486;9,0244955;17,8636
PV;Borgarello;45,2394306;9,1406891;4,8364
PV;Borgo Priolo;44,9665058;9,1484105;28,8094
PV;Borgoratto Mormorolo;44,9301101;9,1932211;16,1043
PV;Borgo San Siro;45,2348379;8,9126928;17,6391
PV;Bornasco;45,2663794;9,218355;12,9286
PV;Bosnasco;45,0639979;9,3568954;4,8363
PV;Brallo di Pregola;44,7384499;9,2818906;46,1441
PV;Breme;45,1279025;8,6233204;18,8137
PV;Bressana Bottarone;45,0736421;9,1350806;12,6873
PV;Broni;45,0619693;9,2612981;20,8467
PV;Calvignano;44,9826696;9,1688433;6,9837
PV;Campospinoso Albaredo;45,0936042;9,2466949;3,6864
PV;Candia Lomellina;45,1747378;8,5981645;27,8967
PV;Canneto Pavese;45,0511568;9,2809802;5,8147
